"","id_test","accepted_binomial","EUNIS_name","original_name","contributor_name","contributor_email","Cocontributors","collection_year","doi","collection_site","collection_country","iso_code","latitude","longitude","coordinate_accuracy","storage","substrate","experiment_length","scarification","stratification","other_treatments","water_potential","photoperiod","light_quality","T_day","T_night","seeds_sown","seeds_germinated"
"718",3301,"Primula farinosa","Primula farinosa","Primula farinosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","56","none","warm_25 °C in darkness for eight weeks after one incubation period","none",0,"12","white",22,12,100,25
"719",3298,"Primula farinosa","Primula farinosa","Primula farinosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","cold_3 °C in darkness for 12 weeks","none",0,"12","white",22,12,100,91
"720",3280,"Eriophorum latifolium","Eriophorum latifolium","Eriophorum latifolium","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","cold_3 °C in darkness for 12 weeks","none",0,"12","white",22,12,100,86
"721",3287,"Parnassia palustris","Parnassia palustris","Parnassia palustris","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","none","none",0,"12","white",30,20,100,40
"722",3276,"Eriophorum latifolium","Eriophorum latifolium","Eriophorum latifolium","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","none","none",0,"12","white",14,4,100,0
"723",3296,"Primula farinosa","Primula farinosa","Primula farinosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","none","none",0,"12","white",30,20,100,95
"724",3278,"Eriophorum latifolium","Eriophorum latifolium","Eriophorum latifolium","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","none","none",0,"12","white",30,20,100,75
"725",3295,"Primula farinosa","Primula farinosa","Primula farinosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","none","none",0,"12","white",22,12,100,25
"726",3273,"Carex lepidocarpa","Carex lepidocarpa","Carex lepidocarpa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","56","none","warm_25 °C darkness_8 weeks after one incubation period","none",0,"12","white",14,4,100,0
"727",3274,"Carex lepidocarpa","Carex lepidocarpa","Carex lepidocarpa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","56","none","warm_25 °C in darkness for eight weeks after one incubation period","none",0,"12","white",22,12,100,3
"728",3266,"Carex echinata","Carex echinata","Carex echinata","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","56","none","warm_25 °C in darkness for eight weeks after one incubation period","none",0,"12","white",30,20,100,88
"729",3299,"Primula farinosa","Primula farinosa","Primula farinosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","cold_3 °C in darkness for 12 weeks","none",0,"12","white",30,20,100,96
"730",3279,"Eriophorum latifolium","Eriophorum latifolium","Eriophorum latifolium","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","cold_3°C darkness_12 weeks","none",0,"12","white",14,4,100,10
"731",3258,"Carex echinata","Carex echinata","Carex echinata","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","none","none",0,"12","white",14,4,100,0
"732",3285,"Parnassia palustris","Parnassia palustris","Parnassia palustris","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","none","none",0,"12","white",14,4,100,1
"733",3300,"Primula farinosa","Primula farinosa","Primula farinosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","56","none","warm_25 °C darkness_8 weeks after one incubation period","none",0,"12","white",14,4,100,26
"734",3262,"Carex echinata","Carex echinata","Carex echinata","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","cold_3 °C in darkness for 12 weeks","none",0,"12","white",22,12,100,89
"735",3281,"Eriophorum latifolium","Eriophorum latifolium","Eriophorum latifolium","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","28","none","cold_3 °C in darkness for 12 weeks","none",0,"12","white",30,20,100,86
"736",3264,"Carex echinata","Carex echinata","Carex echinata","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","56","none","warm_25 °C darkness_8 weeks after one incubation period","none",0,"12","white",14,4,100,3
"737",3265,"Carex echinata","Carex echinata","Carex echinata","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","56","none","warm_25 °C in darkness for eight weeks after one incubation period","none",0,"12","white",22,12,100,89
"738",3291,"Parnassia palustris","Parnassia palustris","Parnassia palustris","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2011","10.1007/s11258-012-0165-7","Cantabrian Mountains of north-western Spain","Spain","ES","43.2",-5.45,5e+05,"fresh_22°C;50%RH_3 weeks","agar","56","none","warm_25 °C darkness_8 weeks after one incubation period","none",0,"12","white",14,4,100,21
"739",1396,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_dry room_15°C;15%RH_6 weeks","agar","50","none","none","storage_seeds were dried to low moisture content in a controlled environment room (15 °C, 15 % RH) and kept in the room for 14 days. Dried seeds were then hermetically sealed in a single laminated aluminium foil bag and maintained at 15 °C for 4 weeks until the start of the germination tests.",0,"12","white fluorescent tube (40-50 lmol m-2s-1)",20,10,50,35
"740",1405,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","partially dried seeds were placed at 30 °C above a non-saturated solution of LiCl held in a sealed box, creating an RH of 50 %_28 days",0,"12","white fluorescent tube (40-50 lmol m2s-1)",10,10,50,31
"741",1395,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_dry room_15°C;15%RH_6 weeks","agar","50","none","none","storage_seeds were dried to low moisture content in a controlled environment room (15 °C, 15 % RH) and kept in the room for 14 days. Dried seeds were then hermetically sealed in a single laminated aluminium foil bag and maintained at 15 °C for 4 weeks until the start of the germination tests.",0,"12","white fluorescent tube (40-50 lmol m-2s-1)",15,15,50,40
"742",1410,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","partially dried seeds were placed at 30 °C above a non-saturated solution of LiCl held in a sealed box, creating an RH of 50 %_28 days",0,"12","white fluorescent tube (40-50 lmol m2s-1)",25,15,50,25
"743",1397,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_dry room_15°C;15%RH_6 weeks","agar","50","none","none","storage_seeds were dried to low moisture content in a controlled environment room (15 °C, 15 % RH) and kept in the room for 14 days. Dried seeds were then hermetically sealed in a single laminated aluminium foil bag and maintained at 15 °C for 4 weeks until the start of the germination tests.",0,"12","white fluorescent tube (40-50 lmol m-2s-1)",20,20,50,34
"744",1401,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,5e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","none",0,"12","white",15,15,50,49
"745",1409,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","partially dried seeds were placed at 30 °C above a non-saturated solution of LiCl held in a sealed box, creating an RH of 50 %_28 days",0,"12","white fluorescent tube (40-50 lmol m2s-1)",20,20,50,35
"746",1407,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","partially dried seeds were placed at 30 °C above a non-saturated solution of LiCl held in a sealed box, creating an RH of 50 %_28 days",0,"12","white fluorescent tube (40-50 lmol m2s-1)",15,15,50,42
"747",1393,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_dry room_15°C;15%RH_6 weeks","agar","50","none","none","storage_seeds were dried to low moisture content in a controlled environment room (15 °C, 15 % RH) and kept in the room for 14 days. Dried seeds were then hermetically sealed in a single laminated aluminium foil bag and maintained at 15 °C for 4 weeks until the start of the germination tests.",0,"12","white fluorescent tube (40-50 lmol m-2s-1)",10,10,50,37
"748",1420,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","none",0,"12","white fluorescent tube (40-50 lmol m2s-1)",20,10,50,27
"749",1422,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","none",0,"12","white fluorescent tube (40-50 lmol m2s-1)",25,15,50,0
"750",1421,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","none",0,"12","white fluorescent tube (40-50 lmol m2s-1)",20,20,50,13
"751",1400,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,5e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","none",0,"12","white",15,5,50,35
"752",1411,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","storage_seeds were dried to low moisture content in a controlled environment room (15 °C, 15 % RH) and kept in the room for 14 days. Dried seeds were then hermetically sealed in a single laminated aluminium foil bag and maintained at 15 °C for 4 weeks until the start of the germination tests.",0,"12","white fluorescent tube (40-50 lmol m2s-1)",10,10,50,37
"753",1388,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_20°C;50%RH_6 weeks","agar","50","none","none","partially dried seeds were placed at 30 °C above a non-saturated solution of LiCl held in a sealed box, creating an RH of 50 %_28 days",0,"12","white fluorescent tube (40-50 lmol m-2s-1)",15,5,50,48
"754",1402,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,5e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","none",0,"12","white",20,10,50,48
"755",1389,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_20°C;50%RH_6 weeks","agar","50","none","none","partially dried seeds were placed at 30 °C above a non-saturated solution of LiCl held in a sealed box, creating an RH of 50 %_28 days",0,"12","white fluorescent tube (40-50 lmol m-2s-1)",15,15,50,49
"756",1406,"Crassula tillaea","Crassula tillaea","Tillaea muscosa","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_room conditions (20°C;50%RH)_6 weeks","agar","50","none","none","partially dried seeds were placed at 30 °C above a non-saturated solution of LiCl held in a sealed box, creating an RH of 50 %_28 days",0,"12","white fluorescent tube (40-50 lmol m2s-1)",15,5,50,40
"757",1398,"Juncus bufonius","Juncus bufonius","Juncus bufonius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2010","10.1007/s11258-013-0174-1","Tuscan Archipielago","Italy","IT","42.820448",10.420468,1e+05,"stored_dry room_15°C;15%RH_6 weeks","agar","50","none","none","storage_seeds were dried to low moisture content in a controlled environment room (15 °C, 15 % RH) and kept in the room for 14 days. Dried seeds were then hermetically sealed in a single laminated aluminium foil bag and maintained at 15 °C for 4 weeks until the start of the germination tests.",0,"12","white fluorescent tube (40-50 lmol m-2s-1)",25,15,50,23
