id_test,accepted_binomial,EUNIS_name,original_name,contributor_name,contributor_email,cocontributors,doi,collection_year,collection_site,collection_country,iso_code,latitude,longitude,coordinate_accuracy,storage,substrate,experiment_length,scarification,stratification,other_treatments,water_potential,photoperiod,light_quality,T_day,T_night,seeds_sown,seeds_germinated,changed,scar_bin,strat_bin,light,temperature,alternating,group
1996,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_NaCl_50mM,0,0,none,20,20,100,60,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
1997,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_NaCl_75mM,0,0,none,20,20,100,34,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
1998,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_NaCl_100mM,0,0,none,20,20,100,18,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
1999,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_CaCl_25mM,0,0,none,20,20,100,60,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2000,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_CaCl_50mM,0,0,none,20,20,100,44,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2001,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_CaCl_75mM,0,0,none,20,20,100,37,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2002,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_CaCl_100mM,0,0,none,20,20,100,27,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2003,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_MgCl2_25mM,0,0,none,20,20,100,58,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2004,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_MgCl2_50mM,0,0,none,20,20,100,52,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2005,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_MgCl2_75mM,0,0,none,20,20,100,48,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2006,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_MgCl2_100mM,0,0,none,20,20,100,30,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2007,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_Na2SO4_25mM,0,0,none,20,20,100,66,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2008,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_Na2SO4_50mM,0,0,none,20,20,100,23,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2009,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_Na2SO4_75mM,0,0,none,20,20,100,6,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2010,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_salt agents_Na2SO4_100mM,0,0,none,20,20,100,0,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2012,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_polyethylene glycol (PEG)6000,0,0,none,20,20,100,89,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2014,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_polyethylene glycol (PEG)6000,-0.25,0,none,20,20,100,41,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2016,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_polyethylene glycol (PEG)6000,-0.5,0,none,20,20,100,27,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2018,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_polyethylene glycol (PEG)6000,-0.75,0,none,20,20,100,8,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
2020,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.2478/eko-2021-0032,2020,"Bejaia city, Northeast Algeria",Algeria,DZ,36.767035,4.998945,100,stored_room costoreditions,paper,22,none,none,sterilised by hypochlorite solution (10% NaOCl) for 5 min and washed abundantly with distilled water_polyethylene glycol (PEG)6000,-1,0,none,20,20,100,0,"",none,none,0,20,no,Lavandula stoechas_none_none_0_no_20
706,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1080/07929978.1999.10676746,1996,"phrygana communities in southern Greece, including the islands of Naxos, Sandrini, and Crete",Greece,GR,36.76253541,22.45208699,5e+05,stored_room conditions_3 months,paper,nd,none,cold_4-5°C_1 month,none,0,0,none,18,12,90,1,"",none,yes,0,15,yes,Lavandula stoechas_none_yes_0_yes_15
707,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1080/07929978.1999.10676746,1996,"phrygana communities in southern Greece, including the islands of Naxos, Sandrini, and Crete",Greece,GR,36.76253541,22.45208699,5e+05,stored_room conditions_3 months,paper,nd,dry heat_100°C_5 min,cold_4-5°C_1 month,none,0,0,none,18,12,90,3,"",yes,yes,0,15,yes,Lavandula stoechas_yes_yes_0_yes_15
708,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1080/07929978.1999.10676746,1996,"phrygana communities in southern Greece, including the islands of Naxos, Sandrini, and Crete",Greece,GR,36.76253541,22.45208699,5e+05,stored_room conditions_3 months,paper,nd,dry heat_110°C_5 min,cold_4-5°C_1 month,none,0,0,none,18,12,90,0,"",yes,yes,0,15,yes,Lavandula stoechas_yes_yes_0_yes_15
709,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1080/07929978.1999.10676746,1996,"phrygana communities in southern Greece, including the islands of Naxos, Sandrini, and Crete",Greece,GR,36.76253541,22.45208699,5e+05,stored_room conditions_3 months,paper,nd,none,cold_4-5°C_1 month,smoke_Powdered charred wood (0.5 g),0,0,none,18,12,90,22,"",none,yes,0,15,yes,Lavandula stoechas_none_yes_0_yes_15
1154,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1007/s11258-019-00931-2,2015,Los Ya©benes,Spain,ES,39.41218333,-3.958833333,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,none,0,12,white,20,20,95,90,"",yes,none,1,20,no,Lavandula stoechas_yes_none_1_no_20
1155,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1007/s11258-019-00931-2,2015,Los Ya©benes,Spain,ES,39.41218333,-3.958833333,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,"smoked_Cistus ladanifer, Cytisus scoparius and Lavandula pedunculata (750 g of biomass in a 1:1:1 proportion)_10 min",0,12,white,20,20,99,95,"",yes,none,1,20,no,Lavandula stoechas_yes_none_1_no_20
1168,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1007/s11258-019-00931-2,2015,Los Ya©benes,Spain,ES,39.41218333,-3.958833333,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,none,-0.15,12,white,20,20,57,52,"",yes,none,1,20,no,Lavandula stoechas_yes_none_1_no_20
1169,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1007/s11258-019-00931-2,2015,Los Ya©benes,Spain,ES,39.41218333,-3.958833333,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,"smoked_Cistus ladanifer, Cytisus scoparius and Lavandula pedunculata (750 g of biomass in a 1:1:1 proportion)_10 min",-0.15,12,white,20,20,84,79,"",yes,none,1,20,no,Lavandula stoechas_yes_none_1_no_20
1182,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1007/s11258-019-00931-2,2015,Los Ya©benes,Spain,ES,39.41218333,-3.958833333,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,none,-0.3,12,white,20,20,90,84,"",yes,none,1,20,no,Lavandula stoechas_yes_none_1_no_20
1183,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1007/s11258-019-00931-2,2015,Los Ya©benes,Spain,ES,39.41218333,-3.958833333,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,"smoked_Cistus ladanifer, Cytisus scoparius and Lavandula pedunculata (750 g of biomass in a 1:1:1 proportion)_10 min",-0.3,12,white,20,20,80,74,"",yes,none,1,20,no,Lavandula stoechas_yes_none_1_no_20
1196,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1007/s11258-019-00931-2,2015,Los Ya©benes,Spain,ES,39.41218333,-3.958833333,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,none,-0.45,12,white,20,20,68,61,"",yes,none,1,20,no,Lavandula stoechas_yes_none_1_no_20
1197,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1007/s11258-019-00931-2,2015,Los Ya©benes,Spain,ES,39.41218333,-3.958833333,10000,stored_room conditions_4 months,paper,48,mechanical_25 seeds cylindrical container lined with sandpaper and shaking it with a ball mill (Restch MM200)_15 min,none,"smoked_Cistus ladanifer, Cytisus scoparius and Lavandula pedunculata (750 g of biomass in a 1:1:1 proportion)_10 min",-0.45,12,white,20,20,88,81,"",yes,none,1,20,no,Lavandula stoechas_yes_none_1_no_20
127,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,5,5,100,0,"",none,none,1,5,no,Lavandula stoechas_none_none_1_no_5
128,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,10,10,100,34,"",none,none,1,10,no,Lavandula stoechas_none_none_1_no_10
129,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,15,15,100,56,"",none,none,1,15,no,Lavandula stoechas_none_none_1_no_15
130,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,20,20,100,8,"",none,none,1,20,no,Lavandula stoechas_none_none_1_no_20
131,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,25,25,100,23,"",none,none,1,25,no,Lavandula stoechas_none_none_1_no_25
132,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,30,30,100,0,"",none,none,1,30,no,Lavandula stoechas_none_none_1_no_30
137,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,15,5,100,64,"",none,none,1,10,yes,Lavandula stoechas_none_none_1_yes_10
138,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,20,10,100,8,"",none,none,1,15,yes,Lavandula stoechas_none_none_1_yes_15
139,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,25,15,100,25,"",none,none,1,20,yes,Lavandula stoechas_none_none_1_yes_20
140,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,30,15,100,34,"",none,none,1,22.5,yes,Lavandula stoechas_none_none_1_yes_22.5
147,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,5,5,100,0,"",none,none,1,5,no,Lavandula stoechas_none_none_1_no_5
148,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,10,10,100,58,"",none,none,1,10,no,Lavandula stoechas_none_none_1_no_10
149,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,15,15,100,88,"",none,none,1,15,no,Lavandula stoechas_none_none_1_no_15
150,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,20,20,100,25,"",none,none,1,20,no,Lavandula stoechas_none_none_1_no_20
151,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,25,25,100,26,"",none,none,1,25,no,Lavandula stoechas_none_none_1_no_25
152,Lavandula stoechas,Lavandula stoechas,Lavandula stoechas,"","","",10.1111/plb.13329,2018,"Mu?la Province, southwest Turkey",Turkey,TR,37.017721,28.607485,5e+05,fresh_dry_5-10 days,agar,nd,none,none,viability test_Cut test after germination test,0,12,white,30,30,100,0,"",none,none,1,30,no,Lavandula stoechas_none_none_1_no_30
